id,title,typeSort,typeTrue1,link,description1,dateTrue1,dateSort,date,primaryImage,filename1,Movement
edanmdm-nmaahc_2015.97.27.5,Pamphlet for the 1977 March on the White House for African Liberation,pamphlets,Pamphlets,https://nmaahc.si.edu/object/nmaahc_2015.97.27.5,"This pamphlet announces a march on the White House for African liberation. The flyer is white but has browned with age, has black text and features a photograph of people protesting. The text on the cover reads: [Victory to the People / of Southern Africa!] [MARCH ON / THE WHITE HOUSE / AFRICAN LIBERATION DAY / SAT., MAY 28 / There will be speakers from ZANU Zimbabwe African Nationalist Union / and PAC Pan Africanist Congress / AFRICAN LIBERATION DAY COALITION]. The interior pages, two in total, contain information about different political and activist movements in Africa and has the title [FIGHT IMPERIALISM AND NATIONAL OPRRESION / FROM THE USA TO THE USA!]. The back of the pamphlet has additional information about the sponsors of the march and where to meet to start on the day of the march.",1977,1977,2010,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_5_001&max=300,NMAAHC-2015_97_27_5_001.jpg,Pan Africanism
edanmdm-nmaahc_2015.97.27.6,Flyer announcing a protest against apartheid in South Africa,fliers,Fliers (printed matter),https://nmaahc.si.edu/object/nmaahc_2015.97.27.6,"This flyer announces a protest against apartheid in South Africa. The flyer is white with black text and features an illustration of the African continent. Inside illustration of the continent there is an image of a man behind bars. The flyer reads: [MARCH against / slavery, fascism & / genocide in / SOUTH / AFRICA / U.S. / corporations / out of South Africa! / Sat. / Dec. 10 / Rally: 1:00 / at the / Chase Manhattan Bank / 40 W. 34th St. (near Herald Sq.) / Africa / for the / African / people! / Down with racism here and abroad! / Death to apartheid!]. The back of the flyer is blank except for text written on the bottom left that reads: [1977].",1977,1977,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_6_001_&max=300,NMAAHC-2015_97_27_6_001_.jpg,Pan Africanism
edanmdm-nmaahc_2013.200.2,"Placard reading ""Sanction South Africa Now!""",placards,Placards (information artifacts),https://nmaahc.si.edu/object/nmaahc_2013.200.2,"The placard is somewhat larger than an average human torso, white, and rectangular. It is relatively sturdy paper, similar to thick cardstock, with two punched holes, roughly seven inches apart, centered at the top. String threads through both holes and is meant to support the weight of the placard when hung around the neck. There are 4 lines of large black text centered on the placard's front which reads: [SANCTION/SOUTH/AFRICA/NOW!]. ""NOW!"" also has a bolded underline.",late 20th century,1990,1990,https://ids.si.edu/ids/deliveryService?id=NMAAHC-E38F6F8CF27E2_1001&max=300,NMAAHC-E38F6F8CF27E2_1001.jpg,Civil Rights Movement
edanmdm-nmaahc_2014.117.1,Placard calling for reparations for the Tulsa Race Massacre,placards,picket signs,https://nmaahc.si.edu/object/nmaahc_2014.117.1,A handmade placard that reads “GIVE / ENOUGH! / REPARATIONS / NOW!” on one side. The sign is written in black marker on a white piece of poster board and is attached to a wooden stake with five metal staples.,ca. 2001,2001,2000,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2014_117_1_001&max=300,NMAAHC-2014_117_1_001.jpg,Pan Africanism
edanmdm-nmaahc_2015.97.13,Evidence of Intimidation & Fascist Crimes by USA: The War on the Black Panther Party 1968 - 1969,posters,Posters,https://nmaahc.si.edu/object/nmaahc_2015.97.13,"This is a timeline poster about violence and killings against Black Panther members by the police. This rectangular poster consists of rows of squares that mark the days of each month. Various squares are blacked out or filled with color or patterns. These colors and patterns correspond to a legend at the bottom of the poster. Scattered throughout the poster are small black and white vignettes of individuals who were persecuted by the police. Text at the top of the poster reads ""Evidence of Intimated & Fascist Crimes by USA/ The war on the Black Panther Party 1968-1969."" On the poster's bottom margin in the right corner is text that reads ""Source: The Black Panther Black Community News Service.""",2010,2010,1960,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_13_001&max=300,NMAAHC-2015_97_13_001.jpg,Black Lives Matter
edanmdm-nmaahc_2015.211.2,"Placard with ""Stop the War on Black America"" used at protests in Washington, DC",placards,picket signs,https://nmaahc.si.edu/object/nmaahc_2015.211.2,"This sign was carried at Black Lives Matter protests between August and December 2014 in Washington, DC, including demonstrations for Mike Brown on August 23, 2014, Eric Garner on December 3, 2014, and Tamir Rice on December 13, 2014.",2014,2014,2010,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_211_2_001&max=300,NMAAHC-2015_211_2_001.jpg,Civil Rights Movement
edanmdm-nmaahc_2015.211.3,"Placard calling for an end to police terror used at protests in Washington, DC",placards,picket signs,https://nmaahc.si.edu/object/nmaahc_2015.211.3,"This sign was carried at Black Lives Matter protests between August and December 2014 in Washington, DC, including demonstrations for Mike Brown on August 23, 2014, Eric Garner on December 3, 2014, and Tamir Rice on December 13, 2014.",2014,2014,2010,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_211_3_001&max=300,NMAAHC-2015_211_3_001.jpg,Black Lives Matter
edanmdm-nmaahc_2015.251.1,"Sign stating ""End Racist Terror!"" used at Million Man March 20th Anniversary",signs,Signs (declaratory or advertising artifacts),https://nmaahc.si.edu/object/nmaahc_2015.251.1,A sign protesting police terror.,2015,2015,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_251_1_001&max=300,NMAAHC-2015_251_1_001.jpg,Black Lives Matter
edanmdm-nmaahc_2015.251.14.2,"Pinback button stating ""Black Lives Matter Everyday"", from MMM 20th Anniversary",buttons,Buttons (information artifacts),https://nmaahc.si.edu/object/nmaahc_2015.251.14.2,A black pinback button.,2015,2015,2010,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_251_14_2_001&max=300,NMAAHC-2015_251_14_2_001.jpg,Black Lives Matter
edanmdm-nmaahc_2015.251.14.3,"Pinback button stating ""Justice Or Else 10-10-2015"", from MMM 20th Anniversary",buttons,Buttons (information artifacts),https://nmaahc.si.edu/object/nmaahc_2015.251.14.3,A white pinback button.,2015,2015,2010,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_251_14_3_001&max=300,NMAAHC-2015_251_14_3_001.jpg,Black Lives Matter
edanmdm-nmaahc_2015.251.2,"Placard stating ""Black Lives Matter"" used at Million Man March 20th Anniversary",placards,Placards (information artifacts),https://nmaahc.si.edu/object/nmaahc_2015.251.2,"A white, rectangular ""Black Lives Matter!!"" placard.",2015,2015,2010,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_251_2_001&max=300,NMAAHC-2015_251_2_001.jpg,Black Lives Matter
edanmdm-nmaahc_2015.251.8.1-.2,Pan African flags used at the Million Man March 20th Anniversary,other,Flags,https://nmaahc.si.edu/object/nmaahc_2015.251.8.1-.2,Two Pan-African flags.,2015,2015,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_251_8_1_001-000001&max=300,NMAAHC-2015_251_8_1_001-000001.jpg,Black Lives Matter
edanmdm-nmaahc_2016.22.11,"Prop from dance recital performance ""Dance to Glory"" by Studio A",signs,Signs (declaratory or advertising artifacts),https://nmaahc.si.edu/object/nmaahc_2016.22.11,"This cardboard sign is a rectangular piece of cardboard with handwritten text in black marker. The text reads ""We/ Shall/ Oversome."" The back is blank.",2015,2015,2010,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2016_22_11_001&max=300,NMAAHC-2016_22_11_001.jpg,Black Lives Matter
edanmdm-nmaahc_2016.22.2,"Prop from dance recital performance ""Dance to Glory"" by Studio A",signs,Signs (declaratory or advertising artifacts),https://nmaahc.si.edu/object/nmaahc_2016.22.2,"This cardboard sign is a rectangular piece of cardboard with with text in plastic cutout letters attached via adhesive, and also handwritten text in black marker. The text reads ""Equal/ Rights/ Continue/ 2 Fight"" There is a narrow flat stick of wood mounted to the back with adhesive as a handle. The back is blank.",2015,2015,1960,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2016_22_2_001&max=300,NMAAHC-2016_22_2_001.jpg,Black Lives Matter
edanmdm-nmaahc_2016.22.3,"Prop from dance recital performance ""Dance to Glory"" by Studio A",signs,Signs (declaratory or advertising artifacts),https://nmaahc.si.edu/object/nmaahc_2016.22.3,"This cardboard sign is a rectangular piece of cardboard with with text in plastic cutout letters attached via adhesive, and also handwritten text in black marker. The text reads ""Justice/ For/ All."" There is a narrow flat stick of wood mounted to the back with adhesive as a handle. The back is blank.",2015,2015,2010,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2016_22_3_001&max=300,NMAAHC-2016_22_3_001.jpg,Black Lives Matter
edanmdm-nmaahc_2016.22.4,"Prop from dance recital performance ""Dance to Glory"" by Studio A",signs,Signs (declaratory or advertising artifacts),https://nmaahc.si.edu/object/nmaahc_2016.22.4,"This cardboard sign is a rectangular piece of cardboard with handwritten text in black marker. The text reads ""We/ March/ For/ Women's/Rights."" There is a narrow flat stick of wood mounted to the back with adhesive as a handle. The back is blank.",2015,2015,2010,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2016_22_4_001&max=300,NMAAHC-2016_22_4_001.jpg,Black Lives Matter
edanmdm-nmaahc_2016.22.5,"Prop from dance recital performance ""Dance to Glory"" by Studio A",signs,Signs (declaratory or advertising artifacts),https://nmaahc.si.edu/object/nmaahc_2016.22.5,"This cardboard sign is a rectangular piece of cardboard with handwritten text in black marker. The text reads ""All/ Men/ Are/ Created/ Equal."" There is a narrow flat stick of wood mounted to the back with adhesive as a handle. The back is blank.",2015,2015,2010,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2016_22_5_001&max=300,NMAAHC-2016_22_5_001.jpg,Black Lives Matter
edanmdm-nmaahc_2016.22.6,"Prop from dance recital performance ""Dance to Glory"" by Studio A",signs,Signs (declaratory or advertising artifacts),https://nmaahc.si.edu/object/nmaahc_2016.22.6,"This cardboard sign is a rectangular piece of cardboard with text in plastic cutout letter attached via adhesive, and also handwritten text in black marker. The text reads ""Stop/ the/ Racism."" There is an octangular piece of paper with a picture of an outward facing palm colored in green, adhered to the top left corner. There is a narrow flat stick of wood mounted to the back with adhesive as a handle. The back is blank.",2015,2015,2010,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2016_22_6_001&max=300,NMAAHC-2016_22_6_001.jpg,Black Lives Matter
edanmdm-nmaahc_2016.22.7,"Prop from dance recital performance ""Dance to Glory"" by Studio A",signs,Signs (declaratory or advertising artifacts),https://nmaahc.si.edu/object/nmaahc_2016.22.7,"This cardboard sign is a rectangular piece of cardboard with handwritten text in black marker. The text reads ""Stop/ Racial/ Injustice!"" There is a narrow flat stick of wood as a handle mounted to the back with adhesive. There are also four strips of black tape across the handle and the back of the sign. On the back is a name written in pencil.",2015,2015,2010,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2016_22_7_001&max=300,NMAAHC-2016_22_7_001.jpg,Black Lives Matter
edanmdm-nmaahc_2016.22.8,"Prop from dance recital performance ""Dance to Glory"" by Studio A",signs,Signs (declaratory or advertising artifacts),https://nmaahc.si.edu/object/nmaahc_2016.22.8,"This cardboard sign is a rectangular piece of cardboard with text in plastic cutout letters attached via adhesive, and also handwritten in black marker. The text reads ""We/ Shall/ Over/ come"" There is a narrow flat stick of wood as a handle mounted to the back with adhesive. There are also five strips of black tape across the handle and the back of the sign. The back is blank.",2015,2015,1960,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2016_22_8_001&max=300,NMAAHC-2016_22_8_001.jpg,Black Lives Matter
edanmdm-nmaahc_2016.22.9,"Prop from dance recital performance ""Dance to Glory"" by Studio A",signs,Signs (declaratory or advertising artifacts),https://nmaahc.si.edu/object/nmaahc_2016.22.9,"This cardboard sign is a rectangular piece of cardboard with handwritten text in black marker. The text reads ""Power to the People"". There is a narrow flat stick of wood as a handle mounted to the back with adhesive. There are also four strips of black tape across the handle and the back of the sign. There are two names written on the back.",2015,2015,2010,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2016_22_9_001&max=300,NMAAHC-2016_22_9_001.jpg,Black Lives Matter
edanmdm-nmaahc_2016.59.10,"Placard reading ""Stop racism now"" used at Baltimore protests",placards,Placards (information artifacts),https://nmaahc.si.edu/object/nmaahc_2016.59.10,"This placard calls for the end of racism. The placard consists of two yellow peices of paper stapled to a white poster board. The text is typed in black letters and reads [STOP / RACISM/ NOW!]. The word ""stop"" is in center of a stop sign. Text in the bottom half of the sign is inside a black rectangle and reads [PEOPLES POWER / ASSEMBLY / 443-221-3775]. The other side of the placard reads [JUSTICE 4 / FREDDIE GREY / Peoples Power / Assembly / 443-221-3775]. The wooden handle is covered by masking tape.",15-Apr,2015,1960,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2016_59_10_001&max=300,NMAAHC-2016_59_10_001.jpg,Black Lives Matter
edanmdm-nmaahc_2016.59.13,"Placard reading ""community control of police now"" used at Baltimore protests",placards,Placards (information artifacts),https://nmaahc.si.edu/object/nmaahc_2016.59.13,"This placard demands community control of the police and states that black lives matter. One side of the placard reads [community / control / of / POLICE! / NOW]. The word ""community"" is written in black; ""control"" is written in red and blue and in cursive; ""police"" is written in blue; ""now"" is written in black and red block letters and is underlined twice. The other side of the placard is white with black repeating text that reads [BLACK / LIVES / MATTER / BLACK / LIVES / MATTER]. The poster board used for this side of the placard is larger than the other side. The placard is torn and the bottom and worn from use. The bottom half of the wooden handle is covered in masking tape.",15-Apr,2015,2010,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2016_59_13_002-000001&max=300,NMAAHC-2016_59_13_002-000001.jpg,Black Lives Matter
edanmdm-nmaahc_2016.59.4,"Poster reading ""Race is not a crime"" used at Baltimore protests",placards,Placards (information artifacts),https://nmaahc.si.edu/object/nmaahc_2016.59.4,"This protest poster is white and has text that reads [Race / is not / a crime]. The text is handwritten in black marker and there is a brown stain on the bottom of the poster just left of center. There are no images or text on the back. This placard was used during the Freddie Gray protests in Baltimore, Maryland.",15-Apr,2015,2010,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2016_59_4_001&max=300,NMAAHC-2016_59_4_001.jpg,Black Lives Matter
edanmdm-nmaahc_2016.59.5,"Poster reading ""All night all day we will fight for freddie gray""",placards,Placards (information artifacts),https://nmaahc.si.edu/object/nmaahc_2016.59.5,"This protest poster is white with text that reads [ALL NIGHT / ALL DAY / WE WILL FIGHT / for / FREDDIE GRAY]. ""All night all day we will fight"" is written in black marker, the word 'for' is written in orange marker and ""Freddie Gray"" is written in black and burgandy marker. The poster is dirty and has a footprint on the bottom right corner. The other side of the poster has text written in pencil that reads [ALL NIGHT/ ALL DAY / WE WILL / FIGHT for / FREDDIE GRAY].",15-Apr,2015,2010,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2016_59_5_001&max=300,NMAAHC-2016_59_5_001.jpg,Black Lives Matter
edanmdm-nmaahc_2016.59.7,Placard calling for indictment of police officers used at Baltimore Protests,placards,Placards (information artifacts),https://nmaahc.si.edu/object/nmaahc_2016.59.7,"This placard demands indictment for the 6 police officers involved in the death of Freddie Gray and jobs and education for youth. The placard consists of two yellow peices of paper stapled to a white poster board. The text is typed in black letters that read [INDICT / CONVICT / JAIL! / the 6 police / People's Power Assembly / 443-221-3775]. There is a large tear to the right of the word ""police."" The other side of the placard reads [Jobs & Education / NOT / YOUTH / JAILS! / People's Power Assembly / 443- 221-3775]. The four corners of the placard are held together with clear tape and the wooden handle is partially covered with masking tape.",15-Apr,2015,1950,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2016_59_7_001&max=300,NMAAHC-2016_59_7_001.jpg,Black Lives Matter
edanmdm-nmaahc_2016.59.8,"Placard reading ""JUSTICE 4 FREDDIE GREY"" used at Baltimore Protests",placards,Placards (information artifacts),https://nmaahc.si.edu/object/nmaahc_2016.59.8,This placard demands justice for Freddie Gray and jobs and education for youth. The placard consists of yellow peices of paper stapled to a white poster board. One side of the placard has text typed in black letters that reads [JUSTICE 4 FREDDIE GREY! / Peoples Power / Assembly / 443-221-3775]. The other side of the placard reads [Jobs & / Education / NOT / YOUTH / JAILS! / Peoples Power Assembly / 443-221-3775]. The wooden handle is covered by masking tape.,15-Apr,2015,2010,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2016_59_8_001&max=300,NMAAHC-2016_59_8_001.jpg,Black Lives Matter
edanmdm-nmaahc_2017.85.1,"Poster from Women's March on Washington reading ""Juntos se puede""",posters,Posters,https://nmaahc.si.edu/object/nmaahc_2017.85.1,"Poster from the 2017 Women’s March on Washington. The printed blue poster has central white text which reads [JUNTOS / SE PUEDE] in Spanish, which translates as ""Together We Can."" There is a small Teamsters logo in the lower left corner with text for [® GCC/IBT [inside oval] 274C]. The design is repeated on both sides.",2017,2017,2010,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2017_85_1_001&max=300,NMAAHC-2017_85_1_001.jpg,Civil Rights Movement
edanmdm-nmaahc_2021.10.3.2,"Pinback button reading ""Students for Mary Ellen""",buttons,Buttons (information artifacts),https://nmaahc.si.edu/object/nmaahc_2021.10.3.2,Pinback button from the Georgetown student referendum on semesterly fee to benefit descendants of the 272 enslaved people sold by Georgetown University in 1838. The button is round with gold letters reading [STUDENTS FOR / MARY ELLEN] and white letters reading [#STUDENTSFORTHE272] against a navy background.,2019,2019,2010,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2021_10_3_2_001&max=300,NMAAHC-2021_10_3_2_001.jpg,Civil Rights Movement
